ItemNumber,Upc,MfgModelNumber,Quantity,Allocated,OnSale,Price,CurrentPrice,RetailMap
BEJRTXRFLC331,082442982373,JRTXRFLC331,0,False,False,1200,1200,1499
SVAX2C65CRFDE,011356321145,32114,2,False,False,373.24,373.24,0
SING762C-QD,798681700332,NG762C-QD,6,False,False,1140,1140,1399.99
WBMDX01N340WR8B,747115440979,MDX01N340WR8B,0,False,False,2395.94,2395.94,2799
SVAX2PWDLH7MM08,011356322944,32294,0,False,False,456.53,456.53,0
SVAX2PWDLH2506,011356322982,32298,0,False,False,456.53,456.53,0
SVAX2PWDLH270,011356322999,32299,4,False,False,456.53,456.53,0
SVAX2LX22250GRN,011356321831,32183,3,False,False,414.36,414.36,0
SVAX2LX65CRGRN,011356321855,32185,1,False,False,414.36,414.36,0
SVAX2LX7MM08FDE,011356321978,32197,1,False,False,414.36,414.36,0
SVAX2LX350LGFDE,011356321992,32199,4,False,False,414.36,414.36,0
SVAX2LX400LGFDE,011356322005,32200,4,False,False,414.36,414.36,0
SVAX2LX65CRGRY,011356322074,32207,2,False,False,414.36,414.36,0
SVAX2LX7MM08GRY,011356322081,32208,1,False,False,414.36,414.36,0
SVAX2708GRY,011356320636,32063,4,False,False,373.24,373.24,0
SVAX2CLX708GRY,011356322531,32253,1,False,False,414.36,414.36,0
SI8901265,798681674732,8901265,1,False,False,65.5,65.5,0
WB3WAMC7MMPR4B,747115456789,3WAMC7MMPR4B,0,False,False,2955.18,2955.18,3449
WB3WAMC65RWR4B,747115456772,3WAMC65RWR4B,1,False,False,2955.18,2955.18,3449
WB3WAMC65CMR4B,747115456765,3WAMC65CMR4B,1,False,False,2955.18,2955.18,3449
SV560F1228,011356579638,57963,7,False,False,378.51,378.51,0
DEOR7FTH16-M,848456003318,OR7FTH16-M,0,False,False,469.99,469.99,0
BGB14LM751,043125016655,B14LM751,4,False,False,1424.67,1424.67,1699.99
BR051-896490,023614857617,051896490,2,False,True,599,499,0
BR018-331303,023614855934,018331303,0,False,False,1699,1699,1999.99
WI511310291,048702025945,511310291,1,False,False,989,989,0
FRTWROG7MBC20BF,853418400487,TWROG7MMBC20BF,0,False,False,1430,1430,1750
FRTWROG7BC20BRS,853418400500,TWROG7MMBC20BRS,0,False,False,1430,1430,1750
FRTWROG7MBC20BT,853418400517,TWROG7MMBC20BT,0,False,False,1430,1430,1750
FRTWROG7BC22BRS,853418400548,TWROG7MMBC22BRS,0,False,False,1430,1430,1750
WBET22028PGM,747115457908,ET22028PGM,14,False,False,582.41,582.41,0
WBEU21228PGM,747115457885,EU21228PGM,12,False,False,638.33,638.33,0
WB3WAMC7MMBR2B,747115458318,3WAMC7MMBR2B,1,False,False,2955.18,2955.18,3449
AITIMNBLH335,658175124740,TIMNBLH335,1,False,False,1313.04,1313.04,1595
RTGOR20CM726,193212000323,GOR20CM7-26,3,False,True,707.3,694.81,849
RTGOR20CM728,193212000330,GOR20CM7-28,19,False,True,707.3,687.3,849
RTCOMGOR20CM726,193212023520,COM-GOR20CM7-26,7,False,True,707.3,687.09,849
AITIMNBLH635LRF,658175126287,TIMNBLH635LRF,0,False,False,2054.35,2054.35,2495
FN66-101950,845737018849,66-101950,3,False,False,869,869,999
RTGOR20TRPGSHLF,193212028051,GOR20TRPGSHLF-22,1,False,True,755.24,688.2,899
WBVHS308NR0T,747115458080,VHS308NR0T,9,False,False,454.58,454.58,0
SFMA9102CA-DS,,MA9102CA,0,False,False,1451,1451,0
WA289699110,723364237973,289699110,13,False,True,1519,1319,1799
KRKV90-SMCBLK31,811607035551,KV90-SMCBLK31,1,False,True,1559.99,1403.991,1799.99
LWICDIR5PBC16ML,852993007852,ICDIR5PBC16ML,3,False,False,1517.39,1517.39,1875
SM13493,022188887556,13493,3,False,False,1023,1023,0
WB3WRX265CMR2B,747115458691,3WRX265CMR2B,2,False,False,1021.81,1021.81,1189
WB3WRX27MMRR6B,747115458707,3WRX27MMRR6B,4,False,False,1021.81,1021.81,1189
WB3WRX2306SR4B,747115458721,3WRX2306SR4B,2,False,False,1021.81,1021.81,1189
BGB14LM001L,043125016754,B14LM001L,0,False,False,837.07,837.07,999
WB3WAMH280AR6B,747115451784,3WAMH280AR6B,1,False,False,2595.67,2595.67,2999
BM00-40011-BLK,604206200747,00-40011-BLK,0,False,False,523.37,523.37,603.89
CN8010631000,840290501494,801-06310-00,0,False,False,2476.99,2476.99,2949.99
LSHHERA65CHODG,682146879728,HHERA65CHBODG,3,False,False,683.7,683.7,0
LSHHERA65CHTAN,682146879711,HHERA65CHBTAN,2,False,False,683.7,683.7,0
LSHHERA308HBODG,682146879698,HHERA308HBODG,2,False,False,683.7,683.7,0
LSHHERA65CCFTAN,682146879650,HHERA65CCFTAN,0,False,False,1020.65,1020.65,0
LSHHERA308CFTAN,682146879629,HHERA308CFTAN,0,False,False,1020.65,1020.65,0
RUSECURT380M152,736676907311,90731,0,False,False,39.75,39.75,0
LSCITCP9ODG,682146897418,CITCP9ODG,0,False,False,281.52,281.52,0
RO5P212AS23,850041390079,5P212AS23,4,False,False,389,389,649
RO7C318LPFI23,850041390147,7C318LPFI23,0,False,False,779,779,1299
RO7C432LFI23,850041390185,7C432LFI23,0,False,False,959,959,1599
CZ91031,860009867000,91031,2,False,False,1479.53,1479.53,0
RO7C324ASI23,850041390161,7C324ASI23,1,False,False,839,839,1399
FN20-100504,845737014889,20-100504,2,False,False,738,738,899
LWICA5R5TG12S,852993007012,ICA5R5TG12S,0,False,False,2356.67,2356.67,2848
LP186280,030317045531,186280,8,False,False,288.99,288.99,399.99
BR011-9145004,023614855781,0119145004,6,False,False,1799,1799,2099.99
TS24230,713780242309,24230,2,False,False,619.55,619.55,0
TS24254,713780242545,24254,3,False,False,608.68,608.68,0
TS24191,713780241913,24191,1,False,False,652.16,652.16,0
TS24193,713780241937,24193,2,False,False,652.16,652.16,0
CT01-3002301,810048570560,01-3002301,4,False,False,233.21,233.21,344.95
CT01-3002402,810048570584,01-3002402,4,False,False,215.33,215.33,323.95
TS24192,713780241920,24192,2,False,False,652.16,652.16,0
CN8010116600,840290503504,801-01166-00,0,False,False,1174.99,1174.99,1399.99
CN8010116700,840290503511,801-01167-00,0,False,False,1174.99,1174.99,1399.99
CN8010117000,840290503542,801-01170-00,2,False,False,1174.99,1174.99,1399.99
COCBXHV26CGA65C,098289047205,CBX-HV26CGA-65C,17,False,False,1614,1614,0
BF18485,810021510514,18485,1,False,False,5442,5442,6448
BF18486,810021510521,18486,1,False,False,5442,5442,6448
BF18492,810021510583,18492,3,False,False,5442,5442,6448
BR011-9155004,023614855484,0119155004,7,False,False,1619,1619,1899.99
SV56121,011356561213,56121,2,False,True,414.36,369.99,0
FRFMTR7MMBC20DG,853418402665,FMTR7mmBC20DG,1,False,False,2445,2445,2999
FRROG22CM22BT,853418404980,ROG22CM22BT,0,False,False,1635,1635,1999
HK81001105,642230269262,81001105,4,False,False,640,640,749
HK81001106,642230269279,81001106,0,False,False,640,640,749
SFEC9459BLUGU25,706397990398,EC9459BLC-U-GU25,10,False,False,526,526,0
SFEC9409BU5GU25,706397990374,EC9409B-U-15-GU25,49,False,False,526,526,0
SFHCP9379FO5G25,706397990312,HCP9379FOSP-15-GU25,0,True,False,535,535,0
SV57616,011356576163,57616,3,False,True,400.82,369.99,0
SV55893,011356558930,55893,1,False,True,324.74,289.99,0
SV55711,011356557117,55711,2,False,True,459.7,399.99,0
SIE9MMA3-20,798681501748,E9MMA3-20,0,False,False,14.32,14.32,0
LSHCSL243GRN,682146880991,HCSL243GRN,2,False,False,911.96,911.96,0
LSHCSL243TAN,682146881028,HCSL243TAN,2,False,False,911.96,911.96,0
LSHWHSL243,682146881035,HWHSL243,2,False,False,542.39,542.39,0
LSHCSL708TAN,682146881080,HCSL708TAN,2,False,False,911.96,911.96,0
BEJ686F1226,082442989716,J686F1226,4,False,False,2080,2080,2499
SISOZBH203,798681705047,SOZBH203,2,False,False,96.07,96.07,129.99
BEJ686F1228V,082442989709,J686F1228V,3,False,False,2080,2080,2499
BEJ686S1230V,082442989761,J686S1230V,1,False,False,2185,2185,2599
BR051-600490,023614866688,051600490,24,False,False,549,549,0
DD4215907288,818773022750,42-159-07288,0,False,False,2780,2780,2873
SFBAW92430PCCFD,706397981198,BAW924300PRCCFDA,0,False,False,1846,1846,0
SFBAW9247G,706397969219,BAW9247G,0,False,False,1538,1538,0
TY220098,810012513142,220098,2,False,False,1707.52,1707.52,0
KM3200107CA,669278321073,3200107CA,2,False,True,1079,1042.4347,0
KM3200139CA,669278321394,3200139CA,1,False,True,1125,1087.3043,0
KM3400009CA,669278940090,3400009CA,2,False,True,1081,1044.5217,0
KM3400011CA,669278940113,3400011CA,6,False,True,866,836.8695,0
KM3800021,669278380216,3800021,0,False,True,539,520.6956,0
TY220094,839665000564,220094,2,False,False,1320.98,1320.98,0
BNBT30105NSBRFS,840225710922,BT-30105-N-SBR-FS,0,False,False,2090,2090,2430
WB3WAMC308NR2B,747115456741,3WAMC308NR2B,1,False,False,2955.18,2955.18,3449
BEJ686S1232BF,082442989730,J686S1232BF,2,False,False,2470,2470,2959
RE84297,810070689698,R84297,0,False,False,1120.88,1120.88,0
HK81001084,642230269057,81001084,1,False,False,640,640,749
HK81001094,642230269156,81001094,4,False,False,640,640,749
SV55951,011356559517,55951,12,False,True,373.24,299.99,0
SV56042,011356560421,56042,2,False,True,373.24,299.99,0
BR018-3463005,023614860037,0183463005,0,True,False,2349,2349,2759.99
RUMAX-9LSA,736676907502,90750,1,False,False,84.25,84.25,0
KRKV90-3CBL02,811607039979,KV90-3CBL02,1,False,False,1399.99,1399.99,1609.99
TDR74660450B,040589030821,R74660450B,4,False,False,357.58,357.58,0
TRHUNTER-60-3,719307620506,HUNTER-60-3,1,False,False,7338,7338,0
TRREAP-35-4,719307620520,REAP-35-4,1,False,False,6180,6180,0
LWRMKIIR6BF22SC,850050325604,REPRMKIIR6.5PBCF22SC,0,False,False,3538.04,3538.04,4371
SISOK6K806,798681692088,SOK6K806,3,False,False,684.78,684.78,899.99
KRKV90-SMCFDE30,811607037227,KV90-SMCFDE30,0,False,True,1559.99,1403.991,1799.99
KRKV90-SMCBLK30,811607035544,KV90-SMCBLK30,2,False,True,1559.99,1403.991,1799.99
KRKV90-SAP30,810237029909,KV90-SAP30,1,False,True,1343.99,1209.591,1549.99
KRKV90-3SBL00,810172120037,KV90-3SBL00,4,False,False,1359.99,1359.99,1569.99
HK81001083,642230269040,81001083,8,False,False,640,640,749
KRKV45-3SBL00,810172120013,KV45-3SBL00,4,False,False,1359.99,1359.99,1569.99
SL69506,080926695061,69506,23,False,False,147.5,147.5,0
SISOA63001,798681694273,SOA63001,5,False,False,66.51,66.51,89.99
KRKV45-SFD30,810237029879,KV45-SFD30,0,False,True,1343.99,1209.591,1549.99
RTGOR20TRTM22,193212048592,GOR20TRTM-22,4,False,True,755.24,688.2,899
WB3WRX2280AR6B,747115458165,3WRX2280AR6B,4,False,False,1021.81,1021.81,1189
RTR251404CM726,193212000361,R251404CM7-26,4,False,True,1052.43,775.38,0
SISOA64002,798681694242,SOA64002,1,False,False,73.91,73.91,99.99
SISOA64003,798681694259,SOA64003,2,False,False,73.91,73.91,99.99
SISOA65002,798681693672,SOA65002,4,False,False,73.91,73.91,99.99
RTGPSSFC1828,193212000903,GPSSFC-18-28,14,False,False,257.79,257.79,0
RTR251XTSHLF22,193212028006,R251XTSHLF-22,9,False,True,905.43,825.54,0
BMSV122310BLKF,604206206107,S-VRD-001-22310BLK-F,0,False,False,858.62,858.62,990.71
BMSV322310BLKF,604206206121,S-VRD-003-22310BLK-F,0,False,False,878.79,878.79,1013.99
HK81001087,642230269088,81001087,1,False,False,640,640,749
RTGORBLK26,193212022912,GORBLK-26,3,False,True,642.33,627.64,749
KRKV45-PMCALP20,811607035421,KV45-PMCALP20,2,False,True,1335.99,1202.391,1539.99
KRKV22-CMCFDE12,811607036688,KV22-CMCFDE12,2,False,True,919.99,827.991,1059.99
KRKV22-CMCBLK12,811607036657,KV22-CMCBLK12,2,False,True,919.99,827.991,1059.99
WV99474,604544630725,99474,0,False,False,31.23,31.23,0
WV99504,604544631036,99504,0,False,False,31.23,31.23,0
WV99689,076683996893,99689,18,False,False,47.97,47.97,0
TOTRDPCC,046162000595,TRDPCC,5,False,False,67.57,67.57,0
LSKIRFT3G-12,682146302561,KIRFT3G-12,0,False,False,314.13,314.13,0
CSCGSHELIOS556Q,850002123302,CGS-HELIOS556-QD,0,False,False,1383.53,1383.53,1550
WV48308,604544633733,48308,0,False,False,13.24,13.24,0
WV48314,604544633856,48314,0,False,False,22.74,22.74,0
CVPR3223NW,043125932238,PR3223NW,0,False,False,564.99,564.99,0
BU420161,000381201614,420161,5,False,False,27.26,27.26,0
BGBPR34-65CM,043125065417,BPR34-65CM,3,False,True,2328.26,2211.85,2699.99
BGBPR37-65CM,043125065455,BPR37-65CM,0,False,False,2585.48,2585.48,2999.99
BGBPR37-308,043125308002,BPR37-308,0,False,False,2585.48,2585.48,2999.99
BGBPR37-65PRC,043125065462,BPR37-65PRC,2,False,False,2640.91,2640.91,3049.99
SS-1056,810013432060,SS-1056,2,False,False,799.2,799.2,999
SS-3039,810013433098,SS-3039,0,False,False,791.2,791.2,989
TDR59115060,040589029719,R59115060,1,False,False,354.15,354.15,0
TDR561150621,040589029733,R561150621,2,False,False,409.07,409.07,0
BGB14S102C,043125015757,B14S102C,4,False,False,676.3,676.3,779.99
FN66-101116,845737014384,66-101116,12,False,False,1199,1199,1399
WI511286391,048702022418,511286391,0,False,False,909,909,0
CD930.106,8053670717701,930.106,1,False,False,368.35,368.35,0
DB1033M071,810035754058,DB1033M071,0,False,False,1160,1160,1392
WI512433391,048702024245,512433391,5,False,True,359,309,0
WI512433392,048702024252,512433392,9,False,True,359,309,0
BR018-729205,023614853350,018729205,0,False,False,1969,1969,0
WI512433692,048702024276,512433692,5,False,True,379,329,0
CN8010107400,691328238161,801-01074-00,0,False,False,1090.99,1090.99,1299.99
CI920.426,8053800944076,920.426,9,False,True,435.14,420.14,0
WV99473,604544630701,99473,0,False,False,31.23,31.23,0
SUDG-14,084871852791,DG-14,6,False,False,91.7,91.7,131
SUAVIATOR-RD,084871326292,AVIATOR-RD,0,False,False,207.2,207.2,296
WV48345,076683483454,48345,0,False,False,13.24,13.24,0
WCTR-GTP,811826024367,TR-GTP,0,False,False,10.89,10.89,13.95
WCTR-LPGB-M,811826027887,TR-LPGB-M,0,False,False,28.07,28.07,35.95
WCTR-TTU-M2,874218005146,TR-TTU-M2,0,False,False,152.95,152.95,195.95
LWICDIU5B10,850006403820,ICDIU5B10,0,False,False,942.39,942.39,1165
TDA1824,040589014074,A1824,78,False,False,12.19,12.19,0
LWICPSDPR5B8,854026005583,ICPSDPR5B8,3,False,False,1888.04,1888.04,2332.93
BR018-259913,023614744702,018259913,0,False,False,1879,1879,2199.99
BR051-573490,023614850915,051573490,1,False,False,619,619,719.99
BR018-258304,023614744528,018258304,0,False,False,1669,1669,1949.99
BR018-258914,023614744597,018258914,0,False,False,1719,1719,2019.99
BF18500,810021510668,18500,0,False,False,5442,5442,6448
TRGL801C601102,719307215207,Gl801-C-601102,0,False,False,103.51,103.51,0
WI535740299,048702022111,535740299,3,False,False,689,689,0
FN66-100816,845737012809,66-100816,1,False,False,548,548,629
WI535727289,048702009518,535727289,1,False,False,699,699,0
FN66-100819,845737012823,66-100819,2,False,False,548,548,629
IWM9ORP17TFD,818004021958,M9ORP17TFD,3,False,False,428,428,493.99
WI535705299,048702023231,535705299,3,False,True,649,539,0
BEJRTXB431R10,082442942872,JRTXB431R10,0,False,False,770,770,929
BEJRTXB440,082442859514,JRTXB440,0,False,False,770,770,929
WI535711208,048702021145,535711208,11,False,True,559,459,0
WI534283141,048702019760,534283141,0,True,False,1809,1809,0
WI511288690,048702022609,511288690,1,False,False,919,919,0
WI511288691,048702022616,511288691,1,False,False,919,919,0
WI535773218,048702022951,535773218,1,False,False,599,599,0
WI535773294,048702022982,535773294,4,False,False,599,599,0
WI535773226,048702023026,535773226,3,False,False,599,599,0
SVMARKIFVT-ATLH,062654289019,28901,0,False,False,421.74,421.74,0
WV99498,604544630015,99498,12,False,False,40.17,40.17,0
HP4095TSRDCT,752334401120,4095TSRDCT,1,False,False,330.43,330.43,0
IWJ941PSL9FD-II,818004021798,J941PSL9FD-II,7,False,False,480,480,552.99
WCTR-EBR,874218003753,TR-EBR,2,False,False,26.51,26.51,33.95
WI511286392,048702022425,511286392,0,False,False,909,909,0
SYCPX2TTBKRDRG3,810099571103,CPX-2TTBKRDRG3,0,False,False,189,189,0
CN8010619900,696528091660,801-06199-00,0,False,False,1762.99,1762.99,2099.99
CN8010620800,696528091769,801-06208-00,0,False,False,1973.99,1973.99,2349.99
CN8010627600,696528092506,801-06276-00,0,False,False,1762.99,1762.99,2099.99
CN8011200600,691328238024,801-12006-00,0,False,False,813.99,813.99,929.99
CN8010621300,696528091820,801-06213-00,0,False,False,1973.99,1973.99,2349.99
CZ07304,806703073040,07304,6,False,False,836,836,0
BNBT-36039-CT,840225705539,BT-36039-CT,0,False,False,2225,2225,2580
BNBT-36045-CT,840225706185,BT-36045-CT,0,False,False,2215,2215,2570
BNBT-36045-G,840225705560,BT-36045-G,2,False,False,2215,2215,2570
BNBT-450004,840225705867,BT-450004,0,False,False,1545,1545,1780
BNBT-36039-SB,840225718218,BT-36039-SB,0,False,False,2238,2238,2660
HK81000327,642230260948,81000327,8,False,True,1049,999.99,1259
CAPACN0025,787450714663,PACN0025,0,False,False,124.08,124.08,0
SV110TLH300WIN,011356577566,57756,0,False,False,970,970,0
SV110TLH270WIN,011356577580,57758,2,False,False,970,970,0
TS85601,713780856018,85601,0,False,False,521.72,521.72,0
SVIMPEP300PRC,011356578914,57891,0,False,False,2224.67,2224.67,0
WBMHU01N65CMR2T,747115449187,MHU01N65CMR2T,9,False,True,1225,925,1399
WBMHU01N65RWR4T,747115449194,MHU01N65RWR4T,1,False,True,1225,925,1399
BNBT-30209,840225700121,BT-30209,5,False,False,35,35,50
DB0300P001,810035752634,DB0300P001,0,False,False,288,288,346
DB0300P031,810035752658,DB0300P031,0,False,False,295,295,354
HK81000313,642230261044,81000313,0,False,False,919,919,1099
HK81000311,642230261518,81000311,0,False,False,919,919,1099
CN8100004101,691328235238,810-00041-01,7,False,False,114.99,114.99,164.99
MB89044,015813890441,89044,1,False,False,472.71,472.71,0
LSHCBN65GRKA,682146211559,HCBN65GRKA,0,False,False,911.96,911.96,0
BSBP9DTCC-1,810083202044,BP9DTCC,1,False,False,255.43,255.43,0
FN36-100652,845737013745,36-100652,2,False,False,1519,1519,1777
CN8010307400,696528093077,801-03074-00,0,False,False,1767.99,1767.99,2099.99
CN8010307300,696528092919,801-03073-00,1,False,False,1767.99,1767.99,2099.99
SYCPX-1CBDEG3,810099570069,CPX-1CBDEG3,0,False,False,194,194,223
CN8010307201,696528093022,801-03072-01,0,False,False,1767.99,1767.99,2099.99
SYCPX2TTPKRDRG3,810099571110,CPX-2TTPKRDRG3,0,False,False,189,189,0
SYDVG-1CBCR,810099571677,DVG-1CBCR,0,False,False,194,194,223
SYDVG-1TTDE,810099571769,DVG-1TTDE,0,False,False,194,194,223
BEJRTXRSV370,082442946146,JRTXRSV370,1,False,False,1380,1380,1649
EOVUDU1-6FFSR2G,672294110224,VDU1-6FFSR2G,0,False,False,943.35,943.35,1329
BNBT-36044-G,840225707809,BT-36044-G,0,False,False,2390,2390,2780
CN8010613900,696528090939,801-06139-00,0,False,False,1678.99,1678.99,1999.99
SS-2212-H,810013437638,SS-2212-H,0,False,False,1103.2,1103.2,1379
CN8010614300,696528090977,801-06143-00,1,False,False,1678.99,1678.99,1999.99
CN8010614700,696528091011,801-06147-00,0,False,False,1678.99,1678.99,1999.99
CN8010615100,696528091059,801-06151-00,0,False,False,1678.99,1678.99,1999.99
CN8010615300,696528091097,801-06153-00,0,False,False,1678.99,1678.99,1999.99
CN8010615700,696528091141,801-06157-00,1,False,False,1678.99,1678.99,1999.99
CN8010616300,696528091202,801-06163-00,0,False,False,1678.99,1678.99,1999.99
CN8010107500,691328238178,801-01075-00,0,False,False,1090.99,1090.99,1299.99
CN8010617000,696528091264,801-06170-00,1,False,False,1889.99,1889.99,2249.99
CN8010617300,696528091318,801-06173-00,1,False,True,2259.99,1859.99,2549.99
CN8010618200,696528091424,801-06182-00,0,False,False,1889.99,1889.99,2249.99
CN8010618600,696528091516,801-06186-00,0,False,False,1762.99,1762.99,2099.99
CN8010618700,696528091523,801-06187-00,0,False,False,1762.99,1762.99,2099.99
CN8010618900,696528091547,801-06189-00,0,False,False,1762.99,1762.99,2099.99
CN8010107900,691328238215,801-01079-00,2,False,False,1090.99,1090.99,1299.99
CN8010108300,691328238253,801-01083-00,0,False,False,1090.99,1090.99,1299.99
CN8010108500,691328238277,801-01085-00,1,False,False,1090.99,1090.99,1299.99
CN8010619100,696528091578,801-06191-00,0,False,False,1762.99,1762.99,2099.99
CN8010111300,691328238550,801-01113-00,0,False,False,1300.99,1300.99,1549.99
CN8010612700,691328238819,801-06127-00,0,False,False,1678.99,1678.99,1999.99
CN8010619200,696528091585,801-06192-00,0,False,False,1762.99,1762.99,2099.99
CN8010619400,696528091608,801-06194-00,0,False,False,1762.99,1762.99,2099.99
CN8010307100,696528092995,801-03071-00,0,False,False,1767.99,1767.99,2099.99
CN8010617200,696528091301,801-06172-00,1,False,False,1889.99,1889.99,2249.99
WCTR-BCA-SBN556,810025500757,TR-BCA-SBN-556,0,False,False,145.15,145.15,185.95
WCTR-BCA-LMPNIB,810025500726,TR-BCA-LM-PNIB,0,False,False,177.15,177.15,226.95
WC320-FSB,810025502676,320-FSB,0,False,False,54.61,54.61,69.95
LP171107,030317011505,171107,1,False,False,66.91,66.91,0
LP171203,030317011734,171203,0,False,False,39.95,39.95,0
LP171340,030317011901,171340,0,False,False,31.39,31.39,0
LP177366,030317022792,177366,0,False,False,55.76,55.76,0
LP50004,030317500047,50004,2,False,False,28.54,28.54,0
LP174377,030317018016,174377,0,False,False,9.28,9.28,0
LP174436,030317018139,174436,3,False,False,20.55,20.55,0
LP174684,030317018559,174684,0,False,False,31.39,31.39,0
EO552XR308,672294523086,552.XR308,0,False,False,573.57,573.57,709
EO558A65,672294600534,558.A65,0,False,False,583.05,583.05,719
